days,miles,receipts,reimbursement,case_id,miles_per_day,receipts_per_day,reimbursement_per_day,cost_per_mile,sequence,cluster_kmeans,cluster_dbscan,cluster_gmm,trip_length_bucket,efficiency_bucket,receipt_bucket,efficiency_category,cents,outlier_zscore,outlier_iqr,outlier_iforest,outlier_lof,outlier_count,is_outlier
14,267.0,2090.21,1968.4,627,19.071428571428573,149.3007142857143,140.6,7.828501872659176,627,0,0,0,very_long(11+),low(<50),very_high(1000+),low,40,False,False,False,False,0,False
1,979.0,1292.54,1313.53,628,979.0,1292.54,1313.53,1.3202655771195098,628,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,53,False,False,True,False,1,False
10,625.0,519.94,1229.41,629,62.5,51.99400000000001,122.941,0.8319040000000001,629,1,0,0,long(7-10),medium(50-100),high(500-1000),low,41,False,False,False,False,0,False
14,457.0,848.61,1492.64,630,32.642857142857146,60.615,106.61714285714287,1.85691466083151,630,0,0,0,very_long(11+),low(<50),high(500-1000),low,64,False,False,False,False,0,False
11,398.0,723.39,1154.77,631,36.18181818181818,65.76272727272728,104.97909090909091,1.8175628140703517,631,1,0,0,very_long(11+),low(<50),high(500-1000),low,77,False,False,False,False,0,False
14,68.0,438.96,866.76,632,4.857142857142857,31.354285714285712,61.91142857142857,6.455294117647059,632,1,4,0,very_long(11+),low(<50),medium(100-500),low,76,False,False,False,False,0,False
3,769.0,2497.93,1587.8,633,256.3333333333333,832.6433333333333,529.2666666666667,3.2482834850455133,633,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,80,False,False,False,False,0,False
13,694.0,1054.31,1815.02,634,53.38461538461539,81.10076923076923,139.6169230769231,1.519178674351585,634,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,2,False,False,False,False,0,False
12,1088.0,1977.91,1883.21,635,90.66666666666667,164.82583333333335,156.93416666666667,1.8179319852941178,635,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,21,False,False,False,False,0,False
9,101.0,950.23,1281.64,636,11.222222222222221,105.58111111111111,142.40444444444447,9.408217821782179,636,1,0,0,long(7-10),low(<50),high(500-1000),low,64,False,False,False,False,0,False
1,170.0,2452.85,1209.08,637,170.0,2452.85,1209.08,14.428529411764705,637,3,-1,3,short(1-3),high(100-200),very_high(1000+),low,8,False,False,True,True,2,True
12,1135.0,475.95,1447.39,638,94.58333333333333,39.6625,120.61583333333334,0.4193392070484581,638,0,0,0,very_long(11+),medium(50-100),medium(100-500),low,39,False,False,False,False,0,False
3,1109.0,2092.26,1436.66,639,369.6666666666667,697.4200000000001,478.8866666666667,1.886618575293057,639,2,5,2,short(1-3),very_high(200+),very_high(1000+),high,66,False,False,False,False,0,False
7,753.0,358.13,1084.79,640,107.57142857142857,51.16142857142857,154.97,0.4756042496679947,640,1,0,1,long(7-10),high(100-200),medium(100-500),low,79,False,False,False,False,0,False
2,521.0,467.19,667.85,641,260.5,233.595,333.925,0.8967178502879078,641,1,-1,2,short(1-3),very_high(200+),medium(100-500),high,85,False,False,False,False,0,False
12,1003.0,983.23,1996.18,642,83.58333333333333,81.93583333333333,166.34833333333333,0.9802891326021934,642,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,18,False,False,False,False,0,False
3,269.0,708.05,799.12,643,89.66666666666667,236.01666666666665,266.37333333333333,2.632156133828996,643,1,0,1,short(1-3),medium(50-100),high(500-1000),low,12,False,False,False,False,0,False
14,646.0,2418.19,1931.21,644,46.142857142857146,172.72785714285715,137.94357142857143,3.743328173374613,644,0,0,0,very_long(11+),low(<50),very_high(1000+),low,21,False,False,False,False,0,False
14,1153.0,346.58,1292.93,645,82.35714285714286,24.755714285714284,92.35214285714287,0.30058976582827407,645,0,0,0,very_long(11+),medium(50-100),medium(100-500),low,93,False,False,False,False,0,False
4,18.0,289.06,380.88,646,4.5,72.265,95.22,16.058888888888887,646,1,0,1,medium(4-6),low(<50),medium(100-500),low,88,False,False,False,False,0,False
13,1167.0,1074.36,2197.33,647,89.76923076923077,82.64307692307692,169.0253846153846,0.9206169665809768,647,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,33,False,False,False,False,0,False
1,1113.0,1536.0,1403.6,648,1113.0,1536.0,1403.6,1.3800539083557952,648,3,-1,3,short(1-3),,very_high(1000+),,60,False,False,True,False,1,False
6,930.0,1907.95,1788.75,649,155.0,317.9916666666667,298.125,2.0515591397849464,649,0,0,1,medium(4-6),high(100-200),very_high(1000+),low,75,False,False,False,False,0,False
5,714.0,617.72,1164.2,650,142.8,123.54400000000001,232.84,0.8651540616246499,650,1,0,1,medium(4-6),high(100-200),high(500-1000),low,20,False,False,False,False,0,False
7,256.0,2180.53,1548.87,651,36.57142857142857,311.50428571428574,221.26714285714283,8.5176953125,651,2,0,1,long(7-10),low(<50),very_high(1000+),low,87,False,False,False,False,0,False
9,1063.0,2497.79,1761.94,652,118.11111111111111,277.53222222222223,195.7711111111111,2.349755409219191,652,0,0,1,long(7-10),high(100-200),very_high(1000+),low,94,False,False,False,False,0,False
11,512.0,2016.19,1710.53,653,46.54545454545455,183.29,155.50272727272727,3.93787109375,653,0,0,0,very_long(11+),low(<50),very_high(1000+),low,53,False,False,False,False,0,False
9,463.0,1024.53,1476.48,654,51.44444444444444,113.83666666666666,164.05333333333334,2.2128077753779696,654,1,0,0,long(7-10),medium(50-100),very_high(1000+),low,48,False,False,False,False,0,False
12,714.0,2003.23,1829.06,655,59.5,166.93583333333333,152.42166666666665,2.805644257703081,655,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,6,False,False,False,False,0,False
9,1165.0,1868.79,1945.95,656,129.44444444444446,207.64333333333332,216.21666666666667,1.6041115879828325,656,0,0,1,long(7-10),high(100-200),very_high(1000+),low,95,False,False,False,False,0,False
1,872.0,2420.07,1456.34,657,872.0,2420.07,1456.34,2.7753096330275233,657,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,34,False,False,True,False,1,False
10,631.0,1220.71,1730.86,658,63.1,122.071,173.08599999999998,1.9345641838351824,658,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,86,False,False,False,False,0,False
9,633.0,888.17,1384.78,659,70.33333333333333,98.68555555555555,153.86444444444444,1.4031121642969984,659,1,0,0,long(7-10),medium(50-100),high(500-1000),low,78,False,False,False,False,0,False
4,1065.0,119.34,781.82,660,266.25,29.835,195.455,0.11205633802816901,660,1,0,2,medium(4-6),very_high(200+),medium(100-500),high,82,False,False,False,False,0,False
12,947.0,193.05,1225.63,661,78.91666666666667,16.087500000000002,102.13583333333334,0.2038542766631468,661,1,0,0,very_long(11+),medium(50-100),medium(100-500),low,63,False,False,False,False,0,False
4,159.0,568.58,647.0,662,39.75,142.145,161.75,3.575974842767296,662,1,0,1,medium(4-6),low(<50),high(500-1000),low,0,False,False,False,False,0,False
1,292.0,449.83,363.02,663,292.0,449.83,363.02,1.5405136986301369,663,1,-1,3,short(1-3),very_high(200+),medium(100-500),high,2,False,False,False,False,0,False
1,1115.0,926.13,1192.88,664,1115.0,926.13,1192.88,0.830609865470852,664,3,-1,3,short(1-3),,high(500-1000),,88,False,False,True,False,1,False
7,1168.0,667.94,1639.55,665,166.85714285714286,95.42,234.22142857142856,0.5718664383561645,665,0,0,1,long(7-10),high(100-200),high(500-1000),low,55,False,False,False,False,0,False
4,348.0,2047.08,1507.04,666,87.0,511.77,376.76,5.882413793103448,666,2,0,2,medium(4-6),medium(50-100),very_high(1000+),low,4,False,False,False,False,0,False
8,77.0,1930.98,1485.69,667,9.625,241.3725,185.71125,25.07766233766234,667,2,0,1,long(7-10),low(<50),very_high(1000+),low,69,False,False,False,False,0,False
7,1033.0,1013.03,2119.83,668,147.57142857142858,144.71857142857144,302.8328571428571,0.9806679574056147,668,0,0,1,long(7-10),high(100-200),very_high(1000+),low,83,False,False,False,False,0,False
4,672.0,1603.52,1612.43,669,168.0,400.88,403.1075,2.386190476190476,669,2,0,2,medium(4-6),high(100-200),very_high(1000+),low,43,False,False,False,False,0,False
4,1191.0,999.45,1478.93,670,297.75,249.8625,369.7325,0.8391687657430731,670,2,-1,2,medium(4-6),very_high(200+),high(500-1000),high,93,False,False,False,True,1,False
8,392.0,661.27,978.13,671,49.0,82.65875,122.26625,1.6869132653061225,671,1,0,0,long(7-10),low(<50),high(500-1000),low,13,False,False,False,False,0,False
7,951.0,584.4,1253.76,672,135.85714285714286,83.48571428571428,179.10857142857142,0.6145110410094637,672,1,0,1,long(7-10),high(100-200),high(500-1000),low,76,False,False,False,False,0,False
5,778.0,2423.47,1643.96,673,155.6,484.69399999999996,328.79200000000003,3.1149999999999998,673,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,96,False,False,False,False,0,False
11,958.0,1999.13,1900.18,674,87.0909090909091,181.73909090909092,172.74363636363637,2.086774530271399,674,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,18,False,False,False,False,0,False
3,186.0,1068.31,1152.04,675,62.0,356.1033333333333,384.0133333333333,5.743602150537634,675,1,0,2,short(1-3),medium(50-100),very_high(1000+),low,4,False,False,False,False,0,False
5,1116.0,2460.46,1711.97,676,223.2,492.092,342.394,2.2047132616487457,676,2,0,1,medium(4-6),very_high(200+),very_high(1000+),high,97,False,False,False,False,0,False
13,63.0,107.92,710.25,677,4.846153846153846,8.301538461538462,54.63461538461539,1.713015873015873,677,1,4,0,very_long(11+),low(<50),medium(100-500),low,25,False,False,False,False,0,False
6,170.0,476.99,600.23,678,28.333333333333332,79.49833333333333,100.03833333333334,2.805823529411765,678,1,0,1,medium(4-6),low(<50),medium(100-500),low,23,False,False,False,False,0,False
3,870.0,413.23,795.8,679,290.0,137.74333333333334,265.26666666666665,0.4749770114942529,679,1,0,2,short(1-3),very_high(200+),medium(100-500),high,80,False,False,False,False,0,False
12,852.0,1957.9,1944.89,680,71.0,163.15833333333333,162.07416666666668,2.2980046948356807,680,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,89,False,False,False,False,0,False
6,420.0,386.77,929.16,681,70.0,64.46166666666666,154.85999999999999,0.9208809523809524,681,1,0,1,medium(4-6),medium(50-100),medium(100-500),low,16,False,False,False,False,0,False
6,668.0,1922.45,1796.98,682,111.33333333333333,320.40833333333336,299.49666666666667,2.8779191616766466,682,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,98,False,False,False,False,0,False
8,795.0,1645.99,644.69,683,99.375,205.74875,80.58625,2.070427672955975,683,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,69,False,False,False,False,0,False
4,420.0,927.74,1238.04,684,105.0,231.935,309.51,2.208904761904762,684,1,0,1,medium(4-6),high(100-200),high(500-1000),low,4,False,False,False,False,0,False
12,1074.0,2407.71,1843.97,685,89.5,200.6425,153.66416666666666,2.2418156424581004,685,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,97,False,False,False,False,0,False
12,916.0,2394.85,1740.85,686,76.33333333333333,199.57083333333333,145.07083333333333,2.6144650655021833,686,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,85,False,False,False,False,0,False
4,1075.0,586.17,1023.65,687,268.75,146.5425,255.9125,0.5452744186046511,687,1,0,2,medium(4-6),very_high(200+),high(500-1000),high,65,False,False,False,False,0,False
5,1143.0,1217.72,1745.09,688,228.6,243.544,349.018,1.0653718285214349,688,0,-1,1,medium(4-6),very_high(200+),very_high(1000+),high,9,False,False,False,False,0,False
2,719.0,591.44,755.3,689,359.5,295.72,377.65,0.8225869262865091,689,1,1,2,short(1-3),very_high(200+),high(500-1000),high,30,False,False,False,False,0,False
4,197.0,1858.84,1416.33,690,49.25,464.71,354.0825,9.435736040609136,690,2,0,2,medium(4-6),low(<50),very_high(1000+),low,33,False,False,False,False,0,False
6,248.0,395.4,710.15,691,41.333333333333336,65.89999999999999,118.35833333333333,1.5943548387096773,691,1,0,1,medium(4-6),low(<50),medium(100-500),low,15,False,False,False,False,0,False
10,834.0,1820.8,1883.49,692,83.4,182.07999999999998,188.349,2.1832134292565946,692,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,49,False,False,False,False,0,False
1,1112.0,2011.44,1423.85,693,1112.0,2011.44,1423.85,1.8088489208633094,693,3,-1,3,short(1-3),,very_high(1000+),,85,False,False,True,False,1,False
12,1189.0,1453.16,2162.13,694,99.08333333333333,121.09666666666668,180.1775,1.222169890664424,694,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,13,False,False,False,False,0,False
14,269.0,1349.61,1832.34,695,19.214285714285715,96.40071428571427,130.88142857142856,5.017137546468401,695,0,-1,0,very_long(11+),low(<50),very_high(1000+),low,34,False,False,False,False,0,False
7,671.0,1262.85,1600.42,696,95.85714285714286,180.40714285714284,228.6314285714286,1.8820417287630402,696,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,42,False,False,False,False,0,False
9,52.0,350.58,601.81,697,5.777777777777778,38.95333333333333,66.86777777777777,6.741923076923077,697,1,0,0,long(7-10),low(<50),medium(100-500),low,80,False,False,False,False,0,False
14,976.0,1526.58,1995.87,698,69.71428571428571,109.04142857142857,142.56214285714285,1.5641188524590164,698,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,87,False,False,False,False,0,False
2,370.0,1554.5,1311.23,699,185.0,777.25,655.615,4.201351351351351,699,2,-1,2,short(1-3),high(100-200),very_high(1000+),optimal,23,False,False,False,False,0,False
4,1180.0,1948.55,1565.16,700,295.0,487.1375,391.29,1.6513135593220338,700,2,0,2,medium(4-6),very_high(200+),very_high(1000+),high,16,False,False,False,False,0,False
5,36.0,2022.94,1410.58,701,7.2,404.588,282.116,56.19277777777778,701,2,0,1,medium(4-6),low(<50),very_high(1000+),low,58,False,False,False,False,0,False
5,691.0,1030.64,1465.26,702,138.2,206.12800000000001,293.052,1.4915195369030392,702,1,0,1,medium(4-6),high(100-200),very_high(1000+),low,26,False,False,False,False,0,False
8,52.0,2353.5,1485.05,703,6.5,294.1875,185.63125,45.25961538461539,703,2,0,1,long(7-10),low(<50),very_high(1000+),low,5,False,False,False,False,0,False
11,24.0,2029.04,1569.37,704,2.1818181818181817,184.45818181818183,142.67,84.54333333333334,704,0,0,0,very_long(11+),low(<50),very_high(1000+),low,37,False,False,False,False,0,False
8,221.0,936.98,1287.0,705,27.625,117.1225,160.875,4.239728506787331,705,1,0,0,long(7-10),low(<50),high(500-1000),low,0,False,False,False,False,0,False
1,85.0,89.83,175.53,706,85.0,89.83,175.53,1.0568235294117647,706,1,0,3,short(1-3),medium(50-100),low(<100),low,53,False,False,False,False,0,False
7,803.0,12.75,1146.78,707,114.71428571428571,1.8214285714285714,163.82571428571427,0.015877957658779578,707,1,0,1,long(7-10),high(100-200),low(<100),low,78,False,False,False,False,0,False
12,893.0,910.41,1862.13,708,74.41666666666667,75.86749999999999,155.1775,1.0194960806270996,708,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,13,False,False,False,False,0,False
14,113.0,1091.13,1703.02,709,8.071428571428571,77.93785714285715,121.64428571428572,9.656017699115045,709,1,0,0,very_long(11+),low(<50),very_high(1000+),low,2,False,False,False,False,0,False
5,516.0,1878.49,669.85,710,103.2,375.698,133.97,3.640484496124031,710,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,85,False,False,False,False,0,False
14,904.0,2005.96,1970.01,711,64.57142857142857,143.28285714285715,140.715,2.2189823008849556,711,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,1,False,False,False,False,0,False
1,1058.0,1601.04,1465.9,712,1058.0,1601.04,1465.9,1.5132703213610585,712,3,-1,3,short(1-3),,very_high(1000+),,90,False,False,True,False,1,False
14,555.0,313.73,1201.26,713,39.642857142857146,22.409285714285716,85.80428571428571,0.5652792792792793,713,1,0,0,very_long(11+),low(<50),medium(100-500),low,26,False,False,False,False,0,False
7,738.0,730.28,1429.72,714,105.42857142857143,104.32571428571428,204.24571428571429,0.9895392953929539,714,1,0,1,long(7-10),high(100-200),high(500-1000),low,72,False,False,False,False,0,False
8,792.0,2437.24,1556.7,715,99.0,304.655,194.5875,3.077323232323232,715,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,70,False,False,False,False,0,False
5,831.0,432.8,901.36,716,166.2,86.56,180.272,0.5208182912154031,716,1,0,1,medium(4-6),high(100-200),medium(100-500),low,36,False,False,False,False,0,False
7,709.0,320.8,1116.62,717,101.28571428571429,45.82857142857143,159.51714285714283,0.4524682651622003,717,1,0,1,long(7-10),high(100-200),medium(100-500),low,61,False,False,False,False,0,False
9,1078.0,161.85,1260.96,718,119.77777777777777,17.983333333333334,140.10666666666668,0.15013914656771798,718,1,0,0,long(7-10),high(100-200),medium(100-500),low,96,False,False,False,False,0,False
2,616.0,968.93,1163.1,719,308.0,484.465,581.55,1.5729383116883116,719,2,-1,2,short(1-3),very_high(200+),high(500-1000),high,9,False,False,False,False,0,False
2,570.0,2297.12,1423.86,720,285.0,1148.56,711.93,4.030035087719298,720,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,86,False,False,False,False,0,False
9,13.0,986.41,1271.52,721,1.4444444444444444,109.60111111111111,141.28,75.8776923076923,721,1,0,0,long(7-10),low(<50),high(500-1000),low,52,False,False,False,False,0,False
7,381.0,2106.96,1705.27,722,54.42857142857143,300.9942857142857,243.60999999999999,5.530078740157481,722,2,0,1,long(7-10),medium(50-100),very_high(1000+),low,27,False,False,False,False,0,False
9,460.0,2424.47,1624.68,723,51.111111111111114,269.3855555555555,180.52,5.270586956521739,723,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,68,False,False,False,False,0,False
4,425.0,1286.54,1449.26,724,106.25,321.635,362.315,3.0271529411764706,724,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,26,False,False,False,False,0,False
11,437.0,1053.24,1630.47,725,39.72727272727273,95.74909090909091,148.22454545454545,2.4101601830663615,725,0,0,0,very_long(11+),low(<50),very_high(1000+),low,47,False,False,False,False,0,False
9,1000.0,1901.79,1778.65,726,111.11111111111111,211.31,197.6277777777778,1.9017899999999999,726,0,0,1,long(7-10),high(100-200),very_high(1000+),low,65,False,False,False,False,0,False
1,553.0,1687.11,1295.34,727,553.0,1687.11,1295.34,3.0508318264014465,727,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,33,False,False,True,False,1,False
10,5.0,1094.06,1361.08,728,0.5,109.40599999999999,136.108,218.81199999999998,728,1,0,0,long(7-10),low(<50),very_high(1000+),low,8,False,False,False,False,0,False
12,931.0,864.21,1663.58,729,77.58333333333333,72.0175,138.63166666666666,0.9282599355531687,729,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,58,False,False,False,False,0,False
6,436.0,914.53,1389.11,730,72.66666666666667,152.42166666666665,231.51833333333332,2.097545871559633,730,1,0,1,medium(4-6),medium(50-100),high(500-1000),low,11,False,False,False,False,0,False
3,1074.0,247.32,636.02,731,358.0,82.44,212.00666666666666,0.23027932960893854,731,1,0,2,short(1-3),very_high(200+),medium(100-500),high,2,False,False,False,False,0,False
9,896.0,1398.54,1727.1,732,99.55555555555556,155.39333333333332,191.89999999999998,1.5608705357142856,732,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,10,False,False,False,False,0,False
1,462.0,2047.57,1202.9,733,462.0,2047.57,1202.9,4.431969696969697,733,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,90,False,False,True,False,1,False
3,665.0,2418.16,1490.96,734,221.66666666666666,806.0533333333333,496.9866666666667,3.636330827067669,734,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,96,False,False,False,False,0,False
11,532.0,2419.86,1653.69,735,48.36363636363637,219.98727272727274,150.33545454545455,4.548609022556391,735,0,0,0,very_long(11+),low(<50),very_high(1000+),low,69,False,False,False,False,0,False
9,483.0,52.64,949.04,736,53.666666666666664,5.848888888888889,105.44888888888889,0.10898550724637682,736,1,0,0,long(7-10),medium(50-100),low(<100),low,4,False,False,False,False,0,False
12,296.0,326.83,981.72,737,24.666666666666668,27.235833333333332,81.81,1.1041554054054052,737,1,0,0,very_long(11+),low(<50),medium(100-500),low,72,False,False,False,False,0,False
9,131.0,1990.0,1557.2,738,14.555555555555555,221.11111111111111,173.02222222222224,15.19083969465649,738,0,0,0,long(7-10),low(<50),very_high(1000+),low,20,False,False,False,False,0,False
6,836.0,2035.17,1718.79,739,139.33333333333334,339.195,286.465,2.434413875598086,739,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,79,False,False,False,False,0,False
10,532.0,1223.36,1631.49,740,53.2,122.33599999999998,163.149,2.299548872180451,740,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,49,False,False,False,False,0,False
14,595.0,2140.61,1989.13,741,42.5,152.9007142857143,142.0807142857143,3.5976638655462185,741,0,0,0,very_long(11+),low(<50),very_high(1000+),low,13,False,False,False,False,0,False
7,623.0,1894.02,1739.49,742,89.0,270.57428571428574,248.49857142857144,3.04016051364366,742,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,49,False,False,False,False,0,False
5,1077.0,2234.35,1665.23,743,215.4,446.87,333.046,2.0746053853296194,743,2,0,1,medium(4-6),very_high(200+),very_high(1000+),optimal,23,False,False,False,False,0,False
5,579.0,1018.52,1468.01,744,115.8,203.704,293.602,1.7591018998272885,744,1,0,1,medium(4-6),high(100-200),very_high(1000+),low,1,False,False,False,False,0,False
8,255.0,1817.19,1510.91,745,31.875,227.14875,188.86375,7.126235294117647,745,0,0,1,long(7-10),low(<50),very_high(1000+),low,91,False,False,False,False,0,False
8,1009.0,1378.07,1903.76,746,126.125,172.25875,237.97,1.3657779980178393,746,0,0,1,long(7-10),high(100-200),very_high(1000+),low,76,False,False,False,False,0,False
10,87.0,498.96,781.97,747,8.7,49.896,78.197,5.735172413793103,747,1,0,0,long(7-10),low(<50),medium(100-500),low,97,False,False,False,False,0,False
1,809.0,1734.56,1447.25,748,809.0,1734.56,1447.25,2.144079110012361,748,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,25,False,False,True,False,1,False
9,1079.0,1981.94,1763.16,749,119.88888888888889,220.21555555555557,195.90666666666667,1.8368303985171455,749,0,0,1,long(7-10),high(100-200),very_high(1000+),low,16,False,False,False,False,0,False
8,1134.0,1049.84,2073.13,750,141.75,131.23,259.14125,0.925784832451499,750,0,0,1,long(7-10),high(100-200),very_high(1000+),low,13,False,False,False,False,0,False
8,403.0,654.97,895.14,751,50.375,81.87125,111.8925,1.6252357320099255,751,1,0,0,long(7-10),medium(50-100),high(500-1000),low,14,False,False,False,False,0,False
8,534.0,429.88,916.02,752,66.75,53.735,114.5025,0.8050187265917603,752,1,0,0,long(7-10),medium(50-100),medium(100-500),low,2,False,False,False,False,0,False
13,564.0,2245.56,1745.09,753,43.38461538461539,172.73538461538462,134.2376923076923,3.9814893617021276,753,0,0,0,very_long(11+),low(<50),very_high(1000+),low,9,False,False,False,False,0,False
2,752.0,958.29,1144.41,754,376.0,479.145,572.205,1.2743218085106383,754,2,1,2,short(1-3),very_high(200+),high(500-1000),high,41,False,False,False,False,0,False
11,293.0,1410.0,1673.7,755,26.636363636363637,128.1818181818182,152.15454545454546,4.812286689419795,755,0,0,0,very_long(11+),low(<50),very_high(1000+),low,70,False,False,False,False,0,False
5,919.0,470.23,1119.17,756,183.8,94.046,223.834,0.5116757344940153,756,1,0,1,medium(4-6),high(100-200),medium(100-500),optimal,17,False,False,False,False,0,False
5,103.0,333.22,573.58,757,20.6,66.644,114.71600000000001,3.2351456310679616,757,1,0,1,medium(4-6),low(<50),medium(100-500),low,58,False,False,False,False,0,False
1,893.0,19.76,570.71,758,893.0,19.76,570.71,0.022127659574468085,758,3,-1,3,short(1-3),very_high(200+),low(<100),high,71,False,False,True,True,2,True
12,37.0,52.65,789.01,759,3.0833333333333335,4.3875,65.75083333333333,1.422972972972973,759,1,4,0,very_long(11+),low(<50),low(<100),low,1,False,False,False,False,0,False
8,1142.0,776.74,1827.44,760,142.75,97.0925,228.43,0.6801576182136603,760,0,0,1,long(7-10),high(100-200),high(500-1000),low,44,False,False,False,False,0,False
5,332.0,218.03,801.73,761,66.4,43.606,160.346,0.6567168674698796,761,1,0,1,medium(4-6),medium(50-100),medium(100-500),low,73,False,False,False,False,0,False
7,950.0,1739.62,2032.23,762,135.71428571428572,248.51714285714283,290.31857142857143,1.831178947368421,762,0,0,1,long(7-10),high(100-200),very_high(1000+),low,23,False,False,False,False,0,False
9,223.0,1916.03,1623.73,763,24.77777777777778,212.89222222222222,180.41444444444446,8.592062780269059,763,0,0,0,long(7-10),low(<50),very_high(1000+),low,73,False,False,False,False,0,False
6,522.0,1210.87,1577.01,764,87.0,201.81166666666664,262.835,2.3196743295019155,764,1,0,1,medium(4-6),medium(50-100),very_high(1000+),low,1,False,False,False,False,0,False
12,46.0,2077.07,1666.29,765,3.8333333333333335,173.08916666666667,138.8575,45.153695652173916,765,0,0,0,very_long(11+),low(<50),very_high(1000+),low,29,False,False,False,False,0,False
2,252.0,1545.94,1300.19,766,126.0,772.97,650.095,6.13468253968254,766,2,-1,2,short(1-3),high(100-200),very_high(1000+),low,19,False,False,False,False,0,False
14,999.0,619.42,1510.57,767,71.35714285714286,44.24428571428571,107.89785714285713,0.62004004004004,767,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,57,False,False,False,False,0,False
13,125.0,2004.61,1721.56,768,9.615384615384615,154.20076923076923,132.4276923076923,16.03688,768,0,0,0,very_long(11+),low(<50),very_high(1000+),low,56,False,False,False,False,0,False
9,597.0,625.99,990.84,769,66.33333333333333,69.55444444444444,110.09333333333333,1.0485594639865996,769,1,0,0,long(7-10),medium(50-100),high(500-1000),low,84,False,False,False,False,0,False
3,289.0,853.79,969.85,770,96.33333333333333,284.59666666666664,323.28333333333336,2.9542906574394463,770,1,0,2,short(1-3),medium(50-100),high(500-1000),low,85,False,False,False,False,0,False
7,953.0,1918.24,1833.56,771,136.14285714285714,274.0342857142857,261.9371428571429,2.0128436516264427,771,0,0,1,long(7-10),high(100-200),very_high(1000+),low,56,False,False,False,False,0,False
4,275.0,2359.64,1483.58,772,68.75,589.91,370.895,8.580509090909091,772,2,0,2,medium(4-6),medium(50-100),very_high(1000+),low,58,False,False,False,False,0,False
5,755.0,1584.41,1729.08,773,151.0,316.882,345.816,2.0985562913907287,773,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,8,False,False,False,False,0,False
9,803.0,880.17,1589.75,774,89.22222222222223,97.79666666666667,176.63888888888889,1.0961021170610212,774,0,0,0,long(7-10),medium(50-100),high(500-1000),low,75,False,False,False,False,0,False
11,293.0,285.14,966.87,775,26.636363636363637,25.921818181818182,87.89727272727272,0.9731740614334471,775,1,0,0,very_long(11+),low(<50),medium(100-500),low,87,False,False,False,False,0,False
6,164.0,1460.21,1535.3,776,27.333333333333332,243.36833333333334,255.88333333333333,8.903719512195122,776,1,0,1,medium(4-6),low(<50),very_high(1000+),low,30,False,False,False,False,0,False
12,675.0,2277.93,1807.33,777,56.25,189.8275,150.61083333333332,3.374711111111111,777,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,33,False,False,False,False,0,False
11,859.0,146.71,1267.98,778,78.0909090909091,13.337272727272728,115.27090909090909,0.17079161816065194,778,1,0,0,very_long(11+),medium(50-100),medium(100-500),low,98,False,False,False,False,0,False
2,296.0,1878.7,1354.0,779,148.0,939.35,677.0,6.34695945945946,779,2,-1,2,short(1-3),high(100-200),very_high(1000+),low,0,False,False,False,False,0,False
7,300.0,2417.85,1634.04,780,42.857142857142854,345.40714285714284,233.43428571428572,8.0595,780,2,0,1,long(7-10),low(<50),very_high(1000+),low,4,False,False,False,False,0,False
2,1155.0,1517.18,1543.17,781,577.5,758.59,771.585,1.3135757575757576,781,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,17,False,False,False,True,1,False
