days,miles,receipts,reimbursement,miles_per_day,receipts_per_day,efficiency_score,is_5_day,is_efficient,receipt_category,base_per_diem,reimbursement_minus_base,miles_tier,predicted,residual,abs_error
4,420.0,927.74,1238.04,105.0,231.935,105.0,0,0,very_high,400,838.04,"(400, 600]",1094.4726136860795,143.56738631392045,143.56738631392045
12,1074.0,2407.71,1843.97,89.5,200.6425,89.5,0,0,,1200,643.97,,1804.7606014206965,39.209398579303524,39.209398579303524
12,916.0,2394.85,1740.85,76.33333333333333,199.57083333333333,76.33333333333333,0,0,,1200,540.8499999999999,"(800, 1000]",1798.9287771698953,-58.078777169895375,58.078777169895375
4,1075.0,586.17,1023.65,268.75,146.5425,268.75,0,0,medium_high,400,623.65,,1045.7702159506307,-22.120215950630723,22.120215950630723
5,1143.0,1217.72,1745.09,228.6,243.544,228.6,1,0,very_high,500,1245.09,,1708.669652672454,36.42034732754587,36.42034732754587
2,719.0,591.44,755.3,359.5,295.72,359.5,0,0,medium_high,200,555.3,"(600, 800]",832.1310821510685,-76.83108215106859,76.83108215106859
4,197.0,1858.84,1416.33,49.25,464.71,49.25,0,0,very_high,400,1016.3299999999999,"(100, 200]",1365.94637058117,50.38362941882997,50.38362941882997
6,248.0,395.4,710.15,41.333333333333336,65.89999999999999,41.333333333333336,0,0,medium_high,600,110.14999999999998,"(200, 400]",691.4401210274747,18.709878972525303,18.709878972525303
10,834.0,1820.8,1883.49,83.4,182.07999999999998,83.4,0,0,very_high,1000,883.49,"(800, 1000]",1796.7316704633995,86.75832953660051,86.75832953660051
1,1112.0,2011.44,1423.85,1112.0,2011.44,1112.0,0,0,,100,1323.85,,1421.3893242277989,2.460675772201057,2.460675772201057
12,1189.0,1453.16,2162.13,99.08333333333333,121.09666666666668,99.08333333333333,0,0,very_high,1200,962.1300000000001,,2131.195410924986,30.934589075014173,30.934589075014173
14,269.0,1349.61,1832.34,19.214285714285715,96.40071428571427,19.214285714285715,0,0,very_high,1400,432.3399999999999,"(200, 400]",1769.735867490967,62.60413250903298,62.60413250903298
7,671.0,1262.85,1600.42,95.85714285714286,180.40714285714284,95.85714285714286,0,0,very_high,700,900.4200000000001,"(600, 800]",1665.241623408364,-64.82162340836385,64.82162340836385
9,52.0,350.58,601.81,5.777777777777778,38.95333333333333,5.777777777777778,0,0,medium_high,900,-298.19000000000005,"(0, 100]",682.6948598589659,-80.88485985896591,80.88485985896591
14,976.0,1526.58,1995.87,69.71428571428571,109.04142857142857,69.71428571428571,0,0,very_high,1400,595.8699999999999,"(800, 1000]",2015.3305768624157,-19.46057686241579,19.46057686241579
2,370.0,1554.5,1311.23,185.0,777.25,185.0,0,1,very_high,200,1111.23,"(200, 400]",1392.1798648522836,-80.94986485228355,80.94986485228355
4,1180.0,1948.55,1565.16,295.0,487.1375,295.0,0,0,very_high,400,1165.16,,1611.3992899458337,-46.23928994583366,46.23928994583366
5,36.0,2022.94,1410.58,7.2,404.588,7.2,1,0,,500,910.5799999999999,"(0, 100]",1402.9376336391379,7.64236636086207,7.64236636086207
5,691.0,1030.64,1465.26,138.2,206.12800000000001,138.2,1,0,very_high,500,965.26,"(600, 800]",1482.8680922380108,-17.60809223801084,17.60809223801084
8,52.0,2353.5,1485.05,6.5,294.1875,6.5,0,0,,800,685.05,"(0, 100]",1456.628157090053,28.421842909946918,28.421842909946918
11,24.0,2029.04,1569.37,2.1818181818181817,184.45818181818183,2.1818181818181817,0,0,,1100,469.3699999999999,"(0, 100]",1560.3673238263573,9.002676173642612,9.002676173642612
8,221.0,936.98,1287.0,27.625,117.1225,27.625,0,0,very_high,800,487.0,"(200, 400]",1284.417014028444,2.5829859715558996,2.5829859715558996
1,85.0,89.83,175.53,85.0,89.83,85.0,0,0,low,100,75.53,"(0, 100]",173.5181230029365,2.0118769970634958,2.0118769970634958
7,803.0,12.75,1146.78,114.71428571428571,1.8214285714285714,114.71428571428571,0,0,very_low,700,446.78,"(800, 1000]",1060.134060071918,86.64593992808204,86.64593992808204
12,893.0,910.41,1862.13,74.41666666666667,75.86749999999999,74.41666666666667,0,0,very_high,1200,662.1300000000001,"(800, 1000]",1813.585721888552,48.54427811144819,48.54427811144819
14,113.0,1091.13,1703.02,8.071428571428571,77.93785714285715,8.071428571428571,0,0,very_high,1400,303.02,"(100, 200]",1655.979879586303,47.04012041369697,47.04012041369697
5,516.0,1878.49,669.85,103.2,375.698,103.2,1,0,very_high,500,169.85000000000002,"(400, 600]",1335.4854260944937,-665.6354260944937,665.6354260944937
14,904.0,2005.96,1970.01,64.57142857142857,143.28285714285715,64.57142857142857,0,0,,1400,570.01,"(800, 1000]",1986.5520530552208,-16.542053055220777,16.542053055220777
1,1058.0,1601.04,1465.9,1058.0,1601.04,1058.0,0,0,very_high,100,1365.9,,1426.2032647818987,39.69673521810137,39.69673521810137
14,555.0,313.73,1201.26,39.642857142857146,22.409285714285716,39.642857142857146,0,0,medium_high,1400,-198.74,"(400, 600]",1140.4611717502646,60.79882824973538,60.79882824973538
7,738.0,730.28,1429.72,105.42857142857143,104.32571428571428,105.42857142857143,0,0,high,700,729.72,"(600, 800]",1405.1762127982447,24.543787201755322,24.543787201755322
8,792.0,2437.24,1556.7,99.0,304.655,99.0,0,0,,800,756.7,"(600, 800]",1678.6988436685645,-121.9988436685644,121.9988436685644
5,831.0,432.8,901.36,166.2,86.56,166.2,1,0,medium_high,500,401.36,"(800, 1000]",993.9383613329295,-92.57836133292949,92.57836133292949
7,709.0,320.8,1116.62,101.28571428571429,45.82857142857143,101.28571428571429,0,0,medium_high,700,416.6199999999999,"(600, 800]",1024.9790808657276,91.64091913427228,91.64091913427228
9,1078.0,161.85,1260.96,119.77777777777777,17.983333333333334,119.77777777777777,0,0,medium,900,360.96000000000004,,1270.1312781523234,-9.171278152323339,9.171278152323339
2,616.0,968.93,1163.1,308.0,484.465,308.0,0,0,very_high,200,963.0999999999999,"(600, 800]",1137.57222674568,25.527773254319982,25.527773254319982
2,570.0,2297.12,1423.86,285.0,1148.56,285.0,0,0,,200,1223.86,"(400, 600]",1440.3095808418173,-16.44958084181735,16.44958084181735
9,13.0,986.41,1271.52,1.4444444444444444,109.60111111111111,1.4444444444444444,0,0,very_high,900,371.52,"(0, 100]",1396.695508561982,-125.17550856198204,125.17550856198204
7,381.0,2106.96,1705.27,54.42857142857143,300.9942857142857,54.42857142857143,0,0,,700,1005.27,"(200, 400]",1609.1591117993355,96.11088820066448,96.11088820066448
9,460.0,2424.47,1624.68,51.111111111111114,269.3855555555555,51.111111111111114,0,0,,900,724.6800000000001,"(400, 600]",1564.7828083407871,59.89719165921292,59.89719165921292
4,425.0,1286.54,1449.26,106.25,321.635,106.25,0,0,very_high,400,1049.26,"(400, 600]",1434.0642288469887,15.195771153011265,15.195771153011265
11,437.0,1053.24,1630.47,39.72727272727273,95.74909090909091,39.72727272727273,0,0,very_high,1100,530.47,"(400, 600]",1520.526371819864,109.9436281801361,109.9436281801361
9,1000.0,1901.79,1778.65,111.11111111111111,211.31,111.11111111111111,0,0,very_high,900,878.6500000000001,"(800, 1000]",1845.5027829035344,-66.85278290353426,66.85278290353426
1,553.0,1687.11,1295.34,553.0,1687.11,553.0,0,0,very_high,100,1195.34,"(400, 600]",1314.068844417888,-18.728844417888013,18.728844417888013
10,5.0,1094.06,1361.08,0.5,109.40599999999999,0.5,0,0,very_high,1000,361.0799999999999,"(0, 100]",1428.249700440273,-67.16970044027312,67.16970044027312
12,931.0,864.21,1663.58,77.58333333333333,72.0175,77.58333333333333,0,0,very_high,1200,463.5799999999999,"(800, 1000]",1813.585721888552,-150.005721888552,150.005721888552
6,436.0,914.53,1389.11,72.66666666666667,152.42166666666665,72.66666666666667,0,0,very_high,600,789.1099999999999,"(400, 600]",1259.8152725904747,129.2947274095252,129.2947274095252
3,1074.0,247.32,636.02,358.0,82.44,358.0,0,0,medium,300,336.02,,733.0346854656517,-97.01468546565172,97.01468546565172
9,896.0,1398.54,1727.1,99.55555555555556,155.39333333333332,99.55555555555556,0,0,very_high,900,827.0999999999999,"(800, 1000]",1849.1074169477715,-122.00741694777162,122.00741694777162
1,462.0,2047.57,1202.9,462.0,2047.57,462.0,0,0,,100,1102.9,"(400, 600]",1212.4032319600803,-9.503231960080257,9.503231960080257
3,665.0,2418.16,1490.96,221.66666666666666,806.0533333333333,221.66666666666666,0,0,,300,1190.96,"(600, 800]",1494.9593201413443,-3.999320141344242,3.999320141344242
11,532.0,2419.86,1653.69,48.36363636363637,219.98727272727274,48.36363636363637,0,0,,1100,553.69,"(400, 600]",1693.7737075559212,-40.08370755592114,40.08370755592114
9,483.0,52.64,949.04,53.666666666666664,5.848888888888889,53.666666666666664,0,0,low,900,49.039999999999964,"(400, 600]",921.9770380016486,27.062961998351398,27.062961998351398
12,296.0,326.83,981.72,24.666666666666668,27.235833333333332,24.666666666666668,0,0,medium_high,1200,-218.27999999999997,"(200, 400]",955.8977982670622,25.822201732937856,25.822201732937856
9,131.0,1990.0,1557.2,14.555555555555555,221.11111111111111,14.555555555555555,0,0,very_high,900,657.2,"(100, 200]",1509.4217985876173,47.778201412382714,47.778201412382714
6,836.0,2035.17,1718.79,139.33333333333334,339.195,139.33333333333334,0,0,,600,1118.79,"(800, 1000]",1782.832984356982,-64.04298435698206,64.04298435698206
10,532.0,1223.36,1631.49,53.2,122.33599999999998,53.2,0,0,very_high,1000,631.49,"(400, 600]",1683.8967468239275,-52.406746823927506,52.406746823927506
14,595.0,2140.61,1989.13,42.5,152.9007142857143,42.5,0,0,,1400,589.1300000000001,"(400, 600]",1899.7236756078253,89.40632439217484,89.40632439217484
7,623.0,1894.02,1739.49,89.0,270.57428571428574,89.0,0,0,very_high,700,1039.49,"(600, 800]",1705.3686559191297,34.12134408087036,34.12134408087036
5,1077.0,2234.35,1665.23,215.4,446.87,215.4,1,1,,500,1165.23,,1727.8109142071546,-62.58091420715459,62.58091420715459
5,579.0,1018.52,1468.01,115.8,203.704,115.8,1,0,very_high,500,968.01,"(400, 600]",1429.66069177934,38.34930822066008,38.34930822066008
8,255.0,1817.19,1510.91,31.875,227.14875,31.875,0,0,very_high,800,710.9100000000001,"(200, 400]",1516.0148522783593,-5.104852278359203,5.104852278359203
8,1009.0,1378.07,1903.76,126.125,172.25875,126.125,0,0,very_high,800,1103.76,,1941.2836079147032,-37.523607914703234,37.523607914703234
10,87.0,498.96,781.97,8.7,49.896,8.7,0,0,medium_high,1000,-218.02999999999997,"(0, 100]",775.5184399920807,6.451560007919284,6.451560007919284
1,809.0,1734.56,1447.25,809.0,1734.56,809.0,0,0,very_high,100,1347.25,"(800, 1000]",1421.5024725103478,25.747527489652157,25.747527489652157
9,1079.0,1981.94,1763.16,119.88888888888889,220.21555555555557,119.88888888888889,0,0,very_high,900,863.1600000000001,,1833.8817978403433,-70.72179784034324,70.72179784034324
8,1134.0,1049.84,2073.13,141.75,131.23,141.75,0,0,very_high,800,1273.13,,2025.3928092389342,47.737190761065904,47.737190761065904
8,403.0,654.97,895.14,50.375,81.87125,50.375,0,0,high,800,95.13999999999999,"(400, 600]",1001.3684792149048,-106.22847921490484,106.22847921490484
8,534.0,429.88,916.02,66.75,53.735,66.75,0,0,medium_high,800,116.01999999999998,"(400, 600]",928.3655458707744,-12.345545870774458,12.345545870774458
13,564.0,2245.56,1745.09,43.38461538461539,172.73538461538462,43.38461538461539,0,0,,1300,445.0899999999999,"(400, 600]",1894.4734798967725,-149.38347989677254,149.38347989677254
2,752.0,958.29,1144.41,376.0,479.145,376.0,0,0,very_high,200,944.4100000000001,"(600, 800]",1173.159825939443,-28.74982593944287,28.74982593944287
11,293.0,1410.0,1673.7,26.636363636363637,128.1818181818182,26.636363636363637,0,0,very_high,1100,573.7,"(200, 400]",1633.9009444449753,39.79905555502478,39.79905555502478
5,919.0,470.23,1119.17,183.8,94.046,183.8,1,1,medium_high,500,619.1700000000001,"(800, 1000]",1074.2892019311655,44.880798068834565,44.880798068834565
5,103.0,333.22,573.58,20.6,66.644,20.6,1,0,medium_high,500,73.58000000000004,"(100, 200]",554.9479597313048,18.632040268695278,18.632040268695278
1,893.0,19.76,570.71,893.0,19.76,893.0,0,0,very_low,100,470.71000000000004,"(800, 1000]",593.9041628771778,-23.194162877177746,23.194162877177746
12,37.0,52.65,789.01,3.0833333333333335,4.3875,3.0833333333333335,0,0,low,1200,-410.99,"(0, 100]",796.4945037058201,-7.484503705820089,7.484503705820089
8,1142.0,776.74,1827.44,142.75,97.0925,142.75,0,0,high,800,1027.44,,1636.781462105512,190.65853789448806,190.65853789448806
5,332.0,218.03,801.73,66.4,43.606,66.4,1,0,medium,500,301.73,"(200, 400]",721.9113594456339,79.81864055436608,79.81864055436608
7,950.0,1739.62,2032.23,135.71428571428572,248.51714285714283,135.71428571428572,0,0,very_high,700,1332.23,"(800, 1000]",1874.6544754564072,157.5755245435928,157.5755245435928
9,223.0,1916.03,1623.73,24.77777777777778,212.89222222222222,24.77777777777778,0,0,very_high,900,723.73,"(200, 400]",1539.1638550348407,84.56614496515931,84.56614496515931
6,522.0,1210.87,1577.01,87.0,201.81166666666664,87.0,0,0,very_high,600,977.01,"(400, 600]",1551.1675857362695,25.84241426373046,25.84241426373046
12,46.0,2077.07,1666.29,3.8333333333333335,173.08916666666667,3.8333333333333335,0,0,,1200,466.28999999999996,"(0, 100]",1636.7632863768779,29.526713623122077,29.526713623122077
2,252.0,1545.94,1300.19,126.0,772.97,126.0,0,0,very_high,200,1100.19,"(200, 400]",1362.7748083025135,-62.584808302513466,62.584808302513466
14,999.0,619.42,1510.57,71.35714285714286,44.24428571428571,71.35714285714286,0,0,high,1400,110.56999999999994,"(800, 1000]",1603.1983463819672,-92.62834638196728,92.62834638196728
13,125.0,2004.61,1721.56,9.615384615384615,154.20076923076923,9.615384615384615,0,0,,1300,421.55999999999995,"(100, 200]",1747.9408523802604,-26.38085238026042,26.38085238026042
9,597.0,625.99,990.84,66.33333333333333,69.55444444444444,66.33333333333333,0,0,high,900,90.84000000000003,"(400, 600]",1108.127180187433,-117.28718018743291,117.28718018743291
3,289.0,853.79,969.85,96.33333333333333,284.59666666666664,96.33333333333333,0,0,very_high,300,669.85,"(200, 400]",923.0538851244954,46.7961148755046,46.7961148755046
7,953.0,1918.24,1833.56,136.14285714285714,274.0342857142857,136.14285714285714,0,0,very_high,700,1133.56,"(800, 1000]",1874.6544754564072,-41.09447545640728,41.09447545640728
4,275.0,2359.64,1483.58,68.75,589.91,68.75,0,0,,400,1083.58,"(200, 400]",1420.4922354391467,63.0877645608532,63.0877645608532
5,755.0,1584.41,1729.08,151.0,316.882,151.0,1,0,very_high,500,1229.08,"(600, 800]",1713.3269346060256,15.753065393974339,15.753065393974339
9,803.0,880.17,1589.75,89.22222222222223,97.79666666666667,89.22222222222223,0,0,very_high,900,689.75,"(800, 1000]",1639.9311209201355,-50.18112092013553,50.18112092013553
11,293.0,285.14,966.87,26.636363636363637,25.921818181818182,26.636363636363637,0,0,medium,1100,-133.13,"(200, 400]",932.2988260887756,34.57117391122438,34.57117391122438
6,164.0,1460.21,1535.3,27.333333333333332,243.36833333333334,27.333333333333332,0,0,very_high,600,935.3,"(100, 200]",1518.305592261953,16.994407738046903,16.994407738046903
12,675.0,2277.93,1807.33,56.25,189.8275,56.25,0,0,,1200,607.3299999999999,"(600, 800]",1775.717544320654,31.612455679345885,31.612455679345885
11,859.0,146.71,1267.98,78.0909090909091,13.337272727272728,78.0909090909091,0,0,medium,1100,167.98000000000002,"(800, 1000]",1231.9968434429682,35.98315655703186,35.98315655703186
2,296.0,1878.7,1354.0,148.0,939.35,148.0,0,0,very_high,200,1154.0,"(200, 400]",1372.6340640121448,-18.63406401214479,18.63406401214479
7,300.0,2417.85,1634.04,42.857142857142854,345.40714285714284,42.857142857142854,0,0,,700,934.04,"(200, 400]",1556.0742155747087,77.9657844252913,77.9657844252913
2,1155.0,1517.18,1543.17,577.5,758.59,577.5,0,0,very_high,200,1343.17,,1506.8214860540063,36.34851394599377,36.34851394599377
5,765.0,480.48,1038.42,153.0,96.096,153.0,1,0,medium_high,500,538.4200000000001,"(600, 800]",991.1372160348244,47.28278396517567,47.28278396517567
9,1097.0,2330.2,1728.07,121.88888888888889,258.9111111111111,121.88888888888889,0,0,,900,828.0699999999999,,1833.8817978403433,-105.81179784034339,105.81179784034339
4,422.0,2049.71,1491.9,105.5,512.4275,105.5,0,0,,400,1091.9,"(400, 600]",1504.7669663041797,-12.866966304179641,12.866966304179641
14,1020.0,510.33,1406.95,72.85714285714286,36.45214285714285,72.85714285714286,0,0,medium_high,1400,6.9500000000000455,,1494.384487292226,-87.43448729222587,87.43448729222587
4,205.0,545.57,682.22,51.25,136.3925,51.25,0,0,medium_high,400,282.22,"(200, 400]",544.015125105025,138.20487489497498,138.20487489497498
12,1046.0,1850.85,1875.72,87.16666666666667,154.23749999999998,87.16666666666667,0,0,very_high,1200,675.72,,1956.2591042095428,-80.53910420954276,80.53910420954276
4,1001.0,739.08,1116.31,250.25,184.77,250.25,0,0,high,400,716.31,,1147.9033193817393,-31.59331938173932,31.59331938173932
9,938.0,742.17,1632.1,104.22222222222223,82.46333333333332,104.22222222222223,0,0,high,900,732.0999999999999,"(800, 1000]",1603.8569672514602,28.24303274853969,28.24303274853969
5,351.0,407.74,883.11,70.2,81.548,70.2,1,0,medium_high,500,383.11,"(200, 400]",772.9272848843151,110.18271511568491,110.18271511568491
9,748.0,653.42,1249.66,83.11111111111111,72.60222222222222,83.11111111111111,0,0,high,900,349.6600000000001,"(600, 800]",1219.609945678465,30.05005432153507,30.05005432153507
13,1186.0,2462.26,1906.35,91.23076923076923,189.4046153846154,91.23076923076923,0,0,,1300,606.3499999999999,,1878.3882365792501,27.961763420749776,27.961763420749776
6,384.0,1656.04,1682.33,64.0,276.00666666666666,64.0,0,0,very_high,600,1082.33,"(200, 400]",1598.4548198302825,83.8751801697174,83.8751801697174
10,150.0,418.41,844.9,15.0,41.841,15.0,0,0,medium_high,1000,-155.10000000000002,"(100, 200]",809.7920524661519,35.10794753384812,35.10794753384812
10,783.0,158.93,993.55,78.3,15.893,78.3,0,0,medium,1000,-6.4500000000000455,"(600, 800]",1052.5112882803699,-58.9612882803699,58.9612882803699
6,372.0,2494.69,1742.34,62.0,415.7816666666667,62.0,0,0,,600,1142.34,"(200, 400]",1652.3965743779677,89.94342562203224,89.94342562203224
10,958.0,1643.76,1827.18,95.8,164.376,95.8,0,0,very_high,1000,827.1800000000001,"(800, 1000]",1862.2082736497514,-35.02827364975133,35.02827364975133
8,34.0,1225.2,1438.52,4.25,153.15,4.25,0,0,very_high,800,638.52,"(0, 100]",1465.7315702767582,-27.211570276758266,27.211570276758266
7,151.0,2461.93,1516.58,21.571428571428573,351.7042857142857,21.571428571428573,0,0,,700,816.5799999999999,"(100, 200]",1539.0566732245636,-22.476673224563683,22.476673224563683
7,150.0,1379.35,1500.09,21.428571428571427,197.04999999999998,21.428571428571427,0,0,very_high,700,800.0899999999999,"(100, 200]",1478.4444448344998,21.645555165500127,21.645555165500127
6,751.0,2085.98,1757.81,125.16666666666667,347.66333333333336,125.16666666666667,0,0,,600,1157.81,"(600, 800]",1764.3433993002488,-6.533399300248902,6.533399300248902
7,568.0,159.12,738.92,81.14285714285714,22.731428571428573,81.14285714285714,0,0,medium,700,38.91999999999996,"(400, 600]",904.7617563592543,-165.8417563592543,165.8417563592543
12,574.0,2240.9,1785.72,47.833333333333336,186.74166666666667,47.833333333333336,0,0,,1200,585.72,"(400, 600]",1780.8644575508017,4.85554244919831,4.85554244919831
13,36.0,808.38,1190.16,2.769230769230769,62.183076923076925,2.769230769230769,0,0,very_high,1300,-109.83999999999992,"(0, 100]",1220.9888891948688,-30.82888919486868,30.82888919486868
14,595.0,1818.77,1889.9,42.5,129.91214285714287,42.5,0,0,very_high,1400,489.9000000000001,"(400, 600]",1933.4807488663491,-43.58074886634904,43.58074886634904
7,381.0,2342.27,1705.24,54.42857142857143,334.61,54.42857142857143,0,0,,700,1005.24,"(200, 400]",1620.4354462823856,84.80455371761445,84.80455371761445
14,174.0,815.3,1295.14,12.428571428571429,58.23571428571428,12.428571428571429,0,0,very_high,1400,-104.8599999999999,"(100, 200]",1253.9693976736141,41.17060232638596,41.17060232638596
11,226.0,2013.45,1590.82,20.545454545454547,183.04090909090908,20.545454545454547,0,0,,1100,490.81999999999994,"(200, 400]",1610.2987885199518,-19.478788519951877,19.478788519951877
13,137.0,1505.66,1777.72,10.538461538461538,115.82000000000001,10.538461538461538,0,0,very_high,1300,477.72,"(100, 200]",1786.948121349837,-9.22812134983701,9.22812134983701
13,774.0,206.45,1110.0,59.53846153846154,15.88076923076923,59.53846153846154,0,0,medium,1300,-190.0,"(600, 800]",1194.9527782833297,-84.95277828332974,84.95277828332974
5,1120.0,1514.91,1658.97,224.0,302.982,224.0,1,0,very_high,500,1158.97,,1735.8184222883071,-76.84842228830712,76.84842228830712
4,862.0,2335.55,1698.94,215.5,583.8875,215.5,0,1,,400,1298.94,"(800, 1000]",1592.069195574261,106.87080442573915,106.87080442573915
8,829.0,1147.89,2004.34,103.625,143.48625,103.625,0,0,very_high,800,1204.34,"(800, 1000]",1847.7553925464351,156.5846074535648,156.5846074535648
4,380.0,446.66,764.24,95.0,111.665,95.0,0,0,medium_high,400,364.24,"(200, 400]",675.3448829855068,88.89511701449317,88.89511701449317
9,238.0,1197.83,1560.78,26.444444444444443,133.0922222222222,26.444444444444443,0,0,very_high,900,660.78,"(200, 400]",1561.5102745807765,-0.730274580776495,0.730274580776495
13,1199.0,493.0,1634.13,92.23076923076923,37.92307692307692,92.23076923076923,0,0,medium_high,1300,334.1300000000001,,1442.6902417319652,191.4397582680349,191.4397582680349
12,710.0,1249.41,1921.09,59.166666666666664,104.1175,59.166666666666664,0,0,very_high,1200,721.0899999999999,"(600, 800]",1863.2189594433428,57.871040556657135,57.871040556657135
14,719.0,1973.14,1980.99,51.357142857142854,140.93857142857144,51.357142857142854,0,0,very_high,1400,580.99,"(600, 800]",1987.8797883323434,-6.889788332343414,6.889788332343414
1,482.0,1697.08,1198.24,482.0,1697.08,482.0,0,0,very_high,100,1098.24,"(400, 600]",1225.9392551587985,-27.69925515879845,27.69925515879845
9,444.0,725.31,1062.52,49.333333333333336,80.58999999999999,49.333333333333336,0,0,high,900,162.51999999999998,"(400, 600]",1147.040469381657,-84.520469381657,84.520469381657
11,610.0,1990.79,1753.56,55.45454545454545,180.98090909090908,55.45454545454545,0,0,very_high,1100,653.56,"(600, 800]",1723.15952418143,30.40047581856993,30.40047581856993
4,238.0,1707.28,1483.48,59.5,426.82,59.5,0,0,very_high,400,1083.48,"(200, 400]",1416.9812345475996,66.49876545240045,66.49876545240045
2,299.0,1612.7,1282.8,149.5,806.35,149.5,0,0,very_high,200,1082.8,"(200, 400]",1369.2878810638595,-86.4878810638595,86.4878810638595
10,273.0,799.9,1155.05,27.3,79.99,27.3,0,0,high,1000,155.04999999999995,"(200, 400]",1112.1267159650488,42.923284034951166,42.923284034951166
3,154.0,274.04,406.91,51.333333333333336,91.34666666666668,51.333333333333336,0,0,medium,300,106.91000000000003,"(100, 200]",411.0553980695451,-4.145398069545081,4.145398069545081
7,636.0,697.02,1276.06,90.85714285714286,99.57428571428571,90.85714285714286,0,0,high,700,576.06,"(600, 800]",1358.3521978363858,-82.29219783638587,82.29219783638587
2,1038.0,685.07,962.14,519.0,342.535,519.0,0,0,high,200,762.14,,1016.8214579037282,-54.68145790372819,54.68145790372819
2,798.0,2334.41,1485.4,399.0,1167.205,399.0,0,0,,200,1285.4,"(600, 800]",1489.5755278324953,-4.175527832495163,4.175527832495163
12,601.0,2166.56,1918.46,50.083333333333336,180.54666666666665,50.083333333333336,0,0,,1200,718.46,"(600, 800]",1780.8644575508017,137.59554244919832,137.59554244919832
6,290.0,814.04,1077.35,48.333333333333336,135.67333333333332,48.333333333333336,0,0,very_high,600,477.3499999999999,"(200, 400]",1018.7788799828433,58.57112001715666,58.57112001715666
8,16.0,259.02,543.56,2.0,32.3775,2.0,0,0,medium,800,-256.44000000000005,"(0, 100]",582.2133904589447,-38.65339045894473,38.65339045894473
8,303.0,1072.44,1453.25,37.875,134.055,37.875,0,0,very_high,800,653.25,"(200, 400]",1453.6289548207465,-0.3789548207464577,0.3789548207464577
11,372.0,2048.26,1632.61,33.81818181818182,186.20545454545456,33.81818181818182,0,0,,1100,532.6099999999999,"(200, 400]",1636.9171549625457,-4.307154962545837,4.307154962545837
3,864.0,2338.52,1513.04,288.0,779.5066666666667,288.0,0,0,,300,1213.04,"(800, 1000]",1535.0398228444822,-21.999822844482196,21.999822844482196
11,913.0,2253.41,1758.56,83.0,204.85545454545453,83.0,0,0,,1100,658.56,"(800, 1000]",1819.522593825517,-60.96259382551716,60.96259382551716
14,805.0,834.06,1683.49,57.5,59.575714285714284,57.5,0,0,very_high,1400,283.49,"(800, 1000]",1713.816569271338,-30.32656927133803,30.32656927133803
5,905.0,2317.31,1691.38,181.0,463.462,181.0,1,1,,500,1191.38,"(800, 1000]",1734.865224899516,-43.48522489951597,43.48522489951597
10,728.0,226.53,1060.47,72.8,22.653,72.8,0,0,medium,1000,60.47000000000003,"(600, 800]",1056.3053998416678,4.164600158332178,4.164600158332178
4,842.0,893.25,1324.64,210.5,223.3125,210.5,0,1,very_high,400,924.6400000000001,"(800, 1000]",1295.4913256600441,29.14867433995596,29.14867433995596
5,117.0,953.06,1116.8,23.4,190.612,23.4,1,0,very_high,500,616.8,"(100, 200]",1153.4130335593047,-36.61303355930477,36.61303355930477
12,307.0,957.17,1432.75,25.583333333333332,79.76416666666667,25.583333333333332,0,0,very_high,1200,232.75,"(200, 400]",1475.9366175408745,-43.18661754087452,43.18661754087452
9,51.0,314.81,704.94,5.666666666666667,34.97888888888889,5.666666666666667,0,0,medium_high,900,-195.05999999999995,"(0, 100]",677.9913758851138,26.94862411488623,26.94862411488623
7,1071.0,841.11,1699.9,153.0,120.15857142857143,153.0,0,0,very_high,700,999.9000000000001,,1749.791442816951,-49.891442816950985,49.891442816950985
13,922.0,1510.22,1967.87,70.92307692307692,116.17076923076924,70.92307692307692,0,0,very_high,1300,667.8699999999999,"(800, 1000]",2008.0828166739543,-40.21281667395442,40.21281667395442
8,867.0,2373.39,1747.22,108.375,296.67375,108.375,0,0,,800,947.22,"(800, 1000]",1825.607951740141,-78.38795174014103,78.38795174014103
11,1013.0,1483.3,1952.8,92.0909090909091,134.84545454545454,92.0909090909091,0,0,very_high,1100,852.8,,1970.9718240936375,-18.171824093637497,18.171824093637497
6,1148.0,1525.81,1776.48,191.33333333333334,254.30166666666665,191.33333333333334,0,1,very_high,600,1176.48,,1814.0842609405192,-37.604260940519225,37.604260940519225
12,158.0,2195.67,1625.46,13.166666666666666,182.9725,13.166666666666666,0,0,,1200,425.46000000000004,"(100, 200]",1650.4542741338234,-24.99427413382341,24.99427413382341
5,1010.0,2054.21,1810.37,202.0,410.842,202.0,1,1,,500,1310.37,,1722.1174739029325,88.2525260970674,88.2525260970674
1,682.0,1517.04,1376.04,682.0,1517.04,682.0,0,0,very_high,100,1276.04,"(600, 800]",1397.520464457885,-21.48046445788509,21.48046445788509
5,14.0,78.33,406.7,2.8,15.666,2.8,1,0,low,500,-93.30000000000001,"(0, 100]",461.8858281973378,-55.1858281973378,55.1858281973378
6,1203.0,1900.48,1972.88,200.5,316.74666666666667,200.5,0,1,very_high,600,1372.88,,1881.9233996985083,90.95660030149179,90.95660030149179
4,810.0,1852.31,1575.87,202.5,463.0775,202.5,0,1,very_high,400,1175.87,"(800, 1000]",1573.2297108293358,2.6402891706641185,2.6402891706641185
